    구분,총합계,,강남구,,강동구,,강북구,,강서구,,관악구,,광진구,,구로구,,금천구,,노원구,,도봉구,,동대문구,,동작구,,마포구,,서대문구,,서초구,,성동구,,성북구,,송파구,,양천구,,영등포구,,용산구,,은평구,,종로구,,중구,,중랑구,,기타,,타시도,
,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망
2022-01-05,"1,207",10,76,0,57,1,30,0,48,0,57,0,51,2,61,0,30,1,59,1,33,0,54,0,32,0,31,0,35,0,47,0,33,0,39,1,76,0,51,0,58,1,28,0,43,1,16,0,23,0,57,0,0,1,82,1
2022-01-06,"1,032",15,74,0,40,4,18,0,28,2,42,2,27,0,50,0,20,0,44,0,32,0,36,2,44,0,37,0,21,1,49,0,30,0,39,0,61,0,43,0,45,0,36,1,38,1,24,0,23,0,36,1,18,0,77,1
2022-01-07,989,21,69,0,43,5,21,0,51,2,52,2,40,1,45,1,26,2,51,0,42,0,39,0,34,0,38,0,29,1,41,1,30,0,41,3,49,0,29,0,25,0,27,0,26,1,28,1,11,0,40,1,1,0,61,0
2022-01-08,957,21,49,0,48,2,28,1,29,2,41,0,27,0,51,1,24,1,47,0,24,1,46,0,26,1,40,0,29,0,40,0,17,0,27,1,68,1,36,1,31,0,31,0,37,2,20,1,13,1,33,1,30,1,65,3
2022-01-09,779,10,48,0,32,0,16,0,33,1,36,1,29,1,46,0,21,0,28,1,20,0,43,0,24,0,26,0,10,0,34,0,21,1,40,2,54,2,25,0,14,0,26,0,28,0,15,0,17,1,27,0,1,0,65,0
2022-01-10,750,13,72,0,18,1,21,0,32,1,32,1,24,0,41,1,13,0,35,1,20,0,35,1,21,1,27,0,15,0,42,0,10,1,31,0,41,1,33,0,20,0,22,0,24,0,19,0,9,1,30,2,5,0,58,1
2022-01-11,"1,089",18,99,1,46,1,18,1,45,0,70,1,41,0,51,0,18,0,26,2,23,1,44,2,34,0,52,1,42,1,62,0,18,0,41,0,72,0,26,3,39,0,41,0,38,0,12,0,16,1,33,0,8,2,74,1
2022-01-12,973,13,83,2,38,2,20,2,30,0,64,0,35,0,58,0,13,0,36,1,21,0,35,1,34,0,30,0,27,1,44,0,33,1,37,0,66,1,30,0,39,0,28,0,30,0,18,0,15,0,35,1,3,0,71,1
2022-01-13,936,15,53,0,37,0,32,1,31,2,47,2,35,0,32,0,21,1,35,0,32,0,44,2,27,0,36,0,20,0,62,0,27,1,36,1,52,0,30,0,36,0,30,1,29,1,9,0,17,0,34,1,10,1,82,1
2022-01-14,906,9,61,0,21,1,19,0,40,0,54,0,35,2,29,0,21,0,36,0,22,0,40,0,26,0,44,0,26,0,36,0,30,0,26,1,53,0,31,1,30,0,35,1,25,1,15,0,20,0,38,1,35,1,58,0
2022-01-15,917,11,55,0,16,0,14,0,60,2,60,0,32,0,39,1,28,0,43,0,22,0,30,0,29,0,38,0,38,1,32,0,26,0,49,0,72,0,34,2,32,1,30,0,22,1,6,1,12,0,32,0,12,2,54,0
2022-01-16,784,7,54,0,22,1,25,0,47,0,33,0,22,0,28,1,25,0,27,0,22,0,26,0,20,0,29,0,25,0,42,0,14,0,32,0,47,0,37,0,27,0,31,0,20,1,14,1,16,2,17,0,6,1,76,0
2022-01-17,757,12,60,2,22,1,11,0,35,0,48,0,39,0,32,0,19,1,42,2,18,0,14,2,32,0,21,0,25,0,37,0,16,0,31,0,48,0,28,0,24,0,24,0,24,1,10,0,10,0,14,0,7,3,66,0
2022-01-18,"1,224",44,93,1,37,5,25,2,43,3,71,1,45,1,47,2,27,1,51,1,30,3,47,3,46,0,40,1,38,1,44,0,28,0,45,3,79,4,39,1,66,0,43,0,42,2,17,0,25,0,32,0,2,6,122,3
2022-01-19,"1,361",10,99,1,40,2,29,1,45,0,84,0,38,0,57,0,32,0,76,1,40,0,48,1,51,0,55,0,37,0,48,1,42,1,55,0,92,0,57,1,46,0,35,0,46,0,19,0,23,0,46,0,10,1,111,0
2022-01-20,"1,549",5,109,0,48,0,20,0,81,1,93,1,65,0,64,0,43,0,80,0,27,0,57,2,48,0,53,0,41,0,84,0,49,1,68,0,82,0,61,0,57,0,36,0,44,0,17,0,22,0,38,0,2,0,160,0
2022-01-21,"1,583",13,117,0,59,1,21,0,73,2,103,0,72,0,42,2,29,1,85,0,24,0,67,1,60,0,60,0,49,0,71,0,38,0,45,2,97,0,67,0,62,0,43,0,66,0,25,0,37,0,44,1,13,2,114,1
2022-01-22,"1,691",5,129,0,64,0,32,0,82,0,106,0,86,0,72,0,34,0,73,0,37,0,59,1,59,0,58,0,57,0,79,0,60,0,56,0,97,0,64,1,51,0,50,0,70,0,20,0,22,1,44,1,10,0,120,1
2022-01-23,"1,677",8,140,0,71,0,28,0,68,1,112,0,76,3,46,0,36,0,54,0,44,0,54,0,72,1,65,0,61,0,70,0,51,0,51,0,111,0,67,0,57,0,46,0,52,1,39,1,18,0,40,1,15,0,133,0
2022-01-24,"1,722",7,161,1,57,0,32,0,86,0,95,0,117,0,44,0,15,0,123,1,43,0,26,1,68,0,40,0,46,0,85,1,51,0,76,0,112,0,66,0,83,1,34,0,37,0,26,0,33,0,45,1,8,1,113,0
2022-01-25,"3,171",9,218,0,130,1,51,0,58,0,236,0,139,0,104,0,62,0,194,0,63,1,73,2,145,0,139,1,112,0,127,1,89,0,164,0,175,0,150,0,126,0,89,0,117,0,37,0,34,0,134,1,19,2,186,0
2022-01-26,"3,422",4,217,0,135,0,78,0,121,0,223,0,131,0,117,0,68,1,156,1,87,0,108,0,161,0,152,0,100,0,170,0,98,0,148,0,249,0,156,0,125,1,80,0,124,0,50,1,39,0,130,0,0,0,199,0
2022-01-27,"3,985",1,257,1,167,0,73,0,113,0,208,0,182,0,140,0,74,0,173,0,93,0,182,0,195,0,149,0,122,0,190,0,125,0,168,0,290,0,218,0,158,0,110,0,132,0,52,0,49,0,123,0,0,0,242,0
2022-01-28,"4,194",8,247,0,191,1,100,0,242,0,256,0,142,1,157,0,63,0,211,0,121,0,124,0,146,0,183,0,114,0,221,0,99,0,158,1,265,0,195,2,164,0,112,0,148,1,53,1,64,0,144,0,4,1,270,0
2022-01-29,"4,177",2,204,0,207,0,82,0,211,0,205,0,158,0,151,0,66,0,195,0,118,0,136,0,193,0,161,0,121,0,187,1,122,1,167,0,285,0,192,0,151,0,98,0,197,0,53,0,56,0,144,0,38,0,279,0
2022-01-30,"4,184",1,255,0,214,0,85,0,216,0,306,0,187,0,139,0,75,0,218,0,89,0,131,0,182,0,166,0,91,0,185,0,119,0,147,1,283,0,209,0,152,0,101,0,99,0,59,0,34,0,127,0,24,0,291,0
2022-01-31,"4,126",2,286,0,213,0,107,0,197,1,185,0,170,0,140,0,105,0,197,0,104,0,138,0,170,0,143,0,105,0,116,0,108,0,238,0,262,0,197,0,139,0,96,0,124,0,41,0,54,0,163,0,19,0,309,1
2022-02-01,"4,204",3,148,1,219,1,121,0,128,0,283,0,190,0,160,0,135,0,97,1,146,0,98,0,165,0,196,0,133,0,169,0,205,0,122,0,367,0,221,0,181,0,129,0,105,0,43,0,62,0,104,0,22,0,255,0
2022-02-02,"5,215",6,193,0,307,0,167,1,149,1,240,0,213,1,165,0,48,0,217,0,207,0,160,0,256,0,220,0,111,0,211,0,149,0,260,1,397,0,288,1,222,1,154,0,145,0,76,0,72,0,210,0,26,0,352,0
2022-02-03,"6,154",3,186,1,462,0,145,0,233,0,164,0,221,0,216,1,186,0,216,0,212,0,184,0,225,0,227,0,182,0,411,0,159,0,334,0,474,0,329,0,234,0,175,1,191,0,70,0,110,0,210,0,17,0,381,0
2022-02-04,"8,588",5,260,0,436,0,204,0,305,1,588,0,283,1,341,0,198,1,497,0,241,0,276,0,480,0,334,0,170,0,477,0,227,0,386,0,771,2,358,0,294,0,160,0,385,0,106,0,90,0,242,0,0,0,479,0
