순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
187,슈퍼 키드 헤일리,2023-07-20,"208,103,221",0.0%,"23,029",176,"1,278",노르웨이,노르웨이,(주)팝엔터테인먼트
188,미녀와 야수: 마법에 걸린 왕자,2023-02-22,"202,152,400",0.0%,"22,445",217,"2,044",러시아,러시아,"(주)인터파크,예지림엔터테인먼트,(주)띵크"
189,무명,2023-04-26,"203,825,737",0.0%,"22,443",201,"2,050",중국,중국,(주)콘텐츠판다
190,너는 내 아들,2023-06-28,"195,190,908",0.0%,"22,280",117,"1,420",미국,미국,"주식회사 블루필름웍스,(주)버킷스튜디오"
191,극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 1,2023-10-19,"180,336,570",0.0%,"22,259",79,"1,444",일본,일본,메가박스중앙(주)
192,빈틈없는 사이,2023-07-05,"203,095,710",0.0%,"22,198",291,"3,043",한국,한국,"(주)갤리온엔터테인먼트,영화로운 형제"
193,스트리머,2023-05-10,"198,703,100",0.0%,"22,111",181,"2,720",한국,한국,"TCO(주)더콘텐츠온,(주)블루라벨픽쳐스"
194,듄,2021-10-20,"379,750,080",0.0%,"21,601",37,619,미국,미국,워너브러더스 코리아(주)
195,카구야 님은 고백받고 싶어 -첫 키스는 끝나지 않아-,2023-04-06,"240,958,900",0.0%,"21,564",107,"2,296",일본,일본,(주)디스테이션
196,모나리자와 블러드 문,2023-03-22,"191,542,710",0.0%,"21,515",369,"3,939",미국,미국,판씨네마(주)
197,치치핑핑의 쿵쿵따 탐험대,2023-04-10,"128,173,300",0.0%,"21,220",28,495,한국,한국,(주)에픽캔
198,드림쏭2,2023-10-03,"183,372,014",0.0%,"21,217",389,"2,087",미국,미국,주식회사 원더스튜디오
199,조커,2019-10-02,"241,913,281",0.0%,"21,205",206,"2,305",미국,미국,워너브러더스 코리아(주)
200,치악산,2023-09-13,"183,966,250",0.0%,"21,028",220,"2,819",한국,한국,와이드 릴리즈(주)
201,겨울왕국 2,2019-11-21,"223,533,591",0.0%,"21,005",306,"2,202",미국,미국,월트디즈니컴퍼니코리아 유한책임회사
202,빌리와 용감한 녀석들: 황금 달걀 구조대,2023-10-26,"177,006,635",0.0%,"20,973",306,"1,924",멕시코,멕시코,(주)박수엔터테인먼트
203,탄생,2022-11-30,"161,031,375",0.0%,"20,239",53,819,한국,한국,"씨제이 씨지브이(CJ CGV)(주),(주)레드아이스 엔터테인먼트"
204,극장판 피노키오 위대한 모험,2023-07-13,"160,955,034",0.0%,"19,844",208,"1,074",헝가리,헝가리,"와이드 릴리즈(주),(주)태양미디어그룹"
205,극장판 전생했더니 슬라임이었던 건에 대하여: 홍련의 인연편,2023-02-02,"202,097,717",0.0%,"19,711",123,"2,753",일본,일본,(주)애니플러스
206,오픈 더 도어,2023-10-25,"160,931,400",0.0%,"19,202",213,"3,597",한국,한국,"(주)콘텐츠판다,(주)비에이엔터테인먼트"
207,나는 여기에 있다,2023-04-12,"143,076,700",0.0%,"18,504",122,"1,280",한국,한국,와이드 릴리즈(주)
208,어쩌면 우린 헤어졌는지 모른다,2023-02-08,"186,330,566",0.0%,"18,354",333,"3,962",한국,한국,(주)영화특별시에스엠씨
209,시뮬런트,2023-11-02,"152,436,774",0.0%,"18,195",265,"2,041",미국,미국,(주)영화특별시에스엠씨
210,리빙: 어떤 인생,2023-12-13,"167,774,653",0.0%,"17,822",50,803,영국,영국,(주)티캐스트
211,어파이어,2023-09-13,"171,286,291",0.0%,"17,172",68,"1,683",독일,독일,M&M 인터내셔널
212,프린스 챠밍,2023-01-11,"138,765,300",0.0%,"17,066",181,"1,613",미국,"미국,영국,캐나다",와이드 릴리즈(주)
213,키리에의 노래,2023-11-01,"151,691,743",0.0%,"16,867",248,"2,095",일본,일본,이화배컴퍼니(주)
214,말없는 소녀,2023-05-31,"153,479,277",0.0%,"16,693",52,"1,296",아일랜드,아일랜드,주식회사 슈아픽처스
215,생츄어리: 마법의 소원나무,2023-09-06,"135,096,900",0.0%,"16,562",188,"1,406",호주,호주,(주)팝엔터테인먼트
216,비밀의 언덕,2023-07-12,"131,063,293",0.0%,"16,492",56,"1,334",한국,한국,(주)엣나인필름
217,해피 투게더,1998-08-22,"154,087,005",0.0%,"16,017",140,"2,016",홍콩,홍콩,(주)디스테이션
218,사랑은 낙엽을 타고,2023-12-20,"152,380,186",0.0%,"15,956",40,644,핀란드,핀란드,찬란
219,한 남자,2023-08-30,"139,260,250",0.0%,"15,938",161,"2,734",일본,일본,트윈플러스파트너스(주)
220,인셉션,2010-07-21,"285,348,500",0.0%,"15,930",21,426,미국,미국,"(주)디스테이션,워너브러더스 코리아(주)"
221,청춘 돼지는 외출하는 여동생의 꿈을 꾸지 않는다,2023-08-31,"149,766,354",0.0%,"15,733",51,"1,159",일본,일본,
222,일주일간 친구,2023-09-06,"167,503,800",0.0%,"15,718",142,"2,421",중국,중국,"주식회사 올랄라스토리,오드"
223,"기억해, 우리가 사랑한 시간",2023-10-11,"135,179,400",0.0%,"14,752",178,"3,140",중국,중국,"(주)도키엔터테인먼트,(주)키다리스튜디오"
224,만추 리마스터링,2011-02-17,"141,685,750",0.0%,"14,663",110,"1,768",한국,"한국,미국,홍콩","(주)에이썸엔터테인먼트,CJ ENM"
225,엑소시스트: 더 바티칸,2023-05-10,"135,422,965",0.0%,"14,639",134,"2,335",미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
226,듣보인간의 생존신고,2023-09-06,"139,216,041",0.0%,"14,489",93,"1,363",한국,한국,(주)시네마달
227,지옥만세,2023-08-16,"120,778,259",0.0%,"14,337",65,"1,366",한국,한국,찬란
228,씰벤져스 : 용감한 바다특공대,2023-09-27,"122,085,159",0.0%,"14,209",121,"1,260",미국,미국,(주)무비다이브
229,원 모어 찬스,2023-11-01,"87,720,900",0.0%,"14,080",121,"1,743",중국,중국,(주)팝엔터테인먼트
230,원피스 필름 레드,2022-11-30,"136,735,356",0.0%,"14,067",34,"1,275",일본,일본,(주)넥스트엔터테인먼트월드(NEW)
231,더 킬러,2023-10-25,"118,471,100",0.0%,"14,036",78,"1,415",미국,미국,씨제이 씨지브이(CJ CGV)(주)
232,오글리스: 웰컴 투 냄새 마을,2023-04-06,"114,511,970",0.0%,"13,747",256,"1,272",독일,독일,(주)박수엔터테인먼트
233,2001 스페이스 오디세이,,"151,111,100",0.0%,"13,692",16,642,영국,"영국,미국",워너브러더스 코리아(주)
234,라방,2023-06-28,"122,980,128",0.0%,"13,647",282,"3,445",한국,한국,(주)트리플픽쳐스
235,여덟 개의 산,2023-09-20,"122,149,728",0.0%,"13,481",44,"1,092",이탈리아,이탈리아,(주)영화사 진진
236,조이 라이드,2023-08-30,"115,023,758",0.0%,"13,436",225,"2,169",미국,미국,판씨네마(주)
237,길위에 김대중,2024-01-10,"119,789,000",0.0%,"13,381",13,71,한국,한국,"(주)아이오케이컴퍼니,(주)명필름,(주)시네마6411"
238,좋.댓.구,2023-07-12,"118,487,964",0.0%,"13,378",146,"1,298",한국,한국,"트윈플러스파트너스(주),(주)키다리스튜디오"
239,유랑지구2,2023-05-10,"103,069,320",0.0%,"13,360",138,885,중국,중국,(주)박수엔터테인먼트
240,매직 프린세스: 얼음 괴물과 사라진 열쇠의 비밀,2023-12-07,"106,453,357",0.0%,"12,969",162,814,러시아,러시아,(주)박수엔터테인먼트
241,헌티드 맨션,2023-07-26,"119,461,383",0.0%,"12,877",187,"1,551",미국,미국,월트디즈니컴퍼니코리아 유한책임회사
242,괴인,2023-11-08,"100,979,852",0.0%,"12,587",79,"1,206",한국,한국,(주)영화사 진진
243,패왕별희 디 오리지널,2017-03-30,"134,248,288",0.0%,"12,563",79,869,중국,중국,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
244,녹야,2023-11-01,"98,939,200",0.0%,"12,546",137,"1,723",홍콩,홍콩,(주)스튜디오디에이치엘
245,드림팰리스,2023-05-31,"88,669,704",0.0%,"12,424",75,"1,130",한국,한국,㈜인디스토리
246,세계를 뒤흔든 43일,2023-11-16,"124,787,939",0.0%,"12,395",35,219,한국,한국,"(주)드림팩트엔터테인먼트,(주)빅브라더스"
247,몬스터 신부: 101번째 프로포즈,2022-12-28,"107,392,600",0.0%,"12,390",211,"1,167",헝가리,"헝가리,러시아",와이드 릴리즈(주)
248,나의 행복한 결혼,2023-10-11,"92,340,248",0.0%,"12,382",109,"2,276",일본,일본,(주)디스테이션
249,우리 사랑이 향기로 남을 때,2023-02-08,"115,424,800",0.0%,"12,364",173,"2,732",한국,한국,"주식회사 콘텐츠존,(주)다자인소프트"
250,아이돌 마스터 밀리언 라이브!,,"122,638,063",0.0%,"12,324",32,"1,199",일본,일본,
251,너의 눈을 들여다보면,2023-06-14,"118,291,505",0.0%,"12,186",71,"1,149",프랑스,프랑스,(주)디오시네마
252,라이드 온,2023-05-31,"101,034,008",0.0%,"12,117",100,841,중국,중국,"(주)넥스트엔터테인먼트월드(NEW),(주)콘텐츠판다"
253,강변의 무코리타,2023-08-23,"106,367,426",0.0%,"12,109",131,"1,503",일본,일본,(주)디스테이션
254,65,2023-04-20,"121,467,529",0.0%,"12,080",462,"3,536",미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
255,부기맨,2023-06-06,"128,541,164",0.0%,"12,059",193,"1,945",미국,미국,월트디즈니컴퍼니코리아 유한책임회사
256,치치치 치킨의 비밀,2023-08-24,"102,686,450",0.0%,"12,034",156,"1,264",중국,중국,(주)팝엔터테인먼트
257,위대한 쇼맨,2017-12-20,"124,844,615",0.0%,"11,917",52,529,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)"
258,라라랜드,2016-12-07,"120,870,270",0.0%,"11,601",50,503,미국,미국,판씨네마(주)
259,만분의 일초,2023-11-15,"87,886,606",0.0%,"11,564",74,916,한국,한국,(주)더쿱디스트리뷰션
260,꼬마돼지 베이브의 바다 대모험,2023-03-23,"97,864,844",0.0%,"11,540",319,"1,464",중국,중국,(주)박수엔터테인먼트
261,클로즈,2023-05-03,"112,580,737",0.0%,"11,529",51,"1,358",벨기에,"벨기에,네덜란드,프랑스","찬란,(주)하이스트레인저"
262,시간을 꿈꾸는 소녀,2023-01-11,"85,744,894",0.0%,"11,041",77,956,한국,한국,"(주)하이하버픽쳐스,(주)영화사 진진"
263,비닐하우스,2023-07-26,"91,622,476",0.0%,"10,928",78,"1,154",한국,한국,(주)트리플픽쳐스
264,시수,2023-10-25,"94,598,662",0.0%,"10,902",175,"1,575",기타,기타,(주)이놀미디어
265,풍재기시,2023-07-05,"95,329,881",0.0%,"10,738",174,"1,290",홍콩,홍콩,(주)빅브라더스
266,토리와 로키타,2023-05-10,"102,365,768",0.0%,"10,631",48,"1,060",벨기에,"벨기에,프랑스",(주)영화사 진진
267,트윈,2023-02-08,"92,120,242",0.0%,"10,576",168,"1,385",핀란드,핀란드,(주)스튜디오디에이치엘
268,킴스 비디오,2023-09-27,"97,113,968",0.0%,"10,569",39,925,미국,"미국,프랑스,영국",오드
269,항구의 니쿠코짱!,2023-04-27,"86,256,889",0.0%,"10,521",123,884,일본,일본,트윈플러스파트너스(주)
270,성스러운 거미,2023-02-08,"98,201,542",0.0%,"10,446",56,"1,019",덴마크,"덴마크,독일,스웨덴,프랑스",판씨네마(주)
271,핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전,2022-12-21,"89,529,297",0.0%,"10,218",124,762,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
272,나의 피투성이 연인,2023-11-15,"80,979,347",0.0%,"10,202",45,618,한국,한국,(주)디오시네마
273,냉정과 열정사이,2003-10-10,"83,468,600",0.0%,"10,194",59,974,일본,일본,"하준사,월트디즈니컴퍼니코리아(주),(주)디스테이션"
274,헤어질 결심,2022-06-29,"98,564,589",0.0%,"10,193",34,"1,050",한국,한국,(주)씨제이이엔엠
275,"뮤지컬 공연실황, 알쏭달쏭 캐치! 티니핑",2023-05-03,"117,266,600",0.0%,"9,982",64,552,한국,한국,"씨제이 씨지브이(CJ CGV)(주),CGV ICECON"
276,두 사람을 위한 식탁,2023-10-25,"73,821,656",0.0%,"9,889",37,686,한국,한국,필름다빈
277,그 여름,2023-06-07,"91,612,847",0.0%,"9,802",93,"1,200",한국,한국,판씨네마(주)
278,노 엑시트,2023-12-13,"79,714,789",0.0%,"9,669",118,902,미국,"미국,프랑스",(주)이놀미디어
279,"1986 그 여름, 그리고 고등어통조림",2023-07-05,"78,671,500",0.0%,"9,498",111,"1,486",일본,일본,와이드 릴리즈(주)
280,기적을 믿는 소녀,2023-07-05,"88,590,300",0.0%,"9,476",76,489,미국,미국,홀리가든
281,그대 어이가리,2023-03-08,"73,826,394",0.0%,"9,232",82,"1,023",한국,한국,(주)영화사 순수
282,매드 맥스: 분노의 도로,2015-05-14,"88,894,600",0.0%,"9,173",45,"1,322",미국,"미국,호주",워너브러더스 코리아(주)
283,뿌까의 짜장면파티,2022-07-04,"54,176,000",0.0%,"8,984",11,218,한국,한국,(주)에픽캔
284,"자우림, 더 원더랜드",2023-06-07,"93,976,269",0.0%,"8,979",109,"1,122",한국,한국,메가박스중앙(주)
285,금의 나라 물의 나라,2023-11-15,"62,175,770",0.0%,"8,763",141,"1,524",일본,일본,(주)이놀미디어
286,극장판 파워레인저 캡틴포스: 지구를 위한 싸움,2023-01-19,"82,651,478",0.0%,"8,700",147,"1,095",일본,일본,트윈플러스파트너스(주)
287,6번 칸,2023-03-08,"81,662,784",0.0%,"8,681",41,788,독일,"독일,핀란드,러시아,에스토니아","(주)싸이더스,스튜디오 에이드"
288,빅슬립,2023-11-22,"64,302,597",0.0%,"8,680",61,837,한국,한국,찬란
289,사슴의 왕,2023-05-25,"64,085,149",0.0%,"8,614",119,767,일본,일본,트윈플러스파트너스(주)
290,엘 카미노,2023-03-29,"90,188,000",0.0%,"8,528",34,823,한국,한국,"씨제이 씨지브이(CJ CGV)(주),CGV ICECON"
291,더 썬,2023-07-19,"74,284,419",0.0%,"8,504",62,914,영국,영국,(주)스튜디오디에이치엘
292,힙노틱,2023-09-20,"78,114,011",0.0%,"8,405",113,"1,170",미국,미국,"(주)레드아이스 엔터테인먼트,(주)제이앤씨미디어그룹"
293,샤이닝,2023-06-28,"71,236,578",0.0%,"8,325",45,695,미국,미국,워너브러더스 코리아(주)
294,아머드 사우루스: 기계공룡제국의 침략,2023-04-20,"76,296,435",0.0%,"8,252",236,"1,042",한국,한국,트윈플러스파트너스(주)
295,사랑하는 당신에게,2023-05-31,"69,386,850",0.0%,"8,026",28,605,벨기에,"벨기에,스위스",(주)티캐스트
296,링팝 : 더 퍼스트 브이알콘서트 에스파,,"222,022,205",0.0%,"7,984",2,609,한국,한국,어메이즈브이알코리아
297,강다니엘: 마이 퍼레이드,2023-08-30,"158,654,500",0.0%,"7,933",26,287,한국,한국,"씨제이 씨지브이(CJ CGV)(주),(주)위즈온센"
298,마에스트로 번스타인,2023-12-06,"65,324,100",0.0%,"7,874",61,839,미국,미국,씨제이 씨지브이(CJ CGV)(주)
299,엄마의 땅: 그리샤와 숲의 주인,2023-01-25,"72,097,889",0.0%,"7,859",121,888,한국,한국,(주)더쿱디스트리뷰션
300,곰돌이 푸: 피와 꿀,2023-04-06,"88,613,286",0.0%,"7,792",189,"1,508",영국,영국,(주)팝엔터테인먼트
301,스프린터,2023-05-24,"63,895,980",0.0%,"7,786",48,865,한국,한국,스튜디오 에이드
302,오즈의 마법사,2012-05-03,"63,150,968",0.0%,"7,769",52,715,미국,미국,"주식회사 마운틴픽쳐스,워너브러더스 코리아(주)"
303,어느 멋진 아침,2023-09-06,"68,265,669",0.0%,"7,639",50,815,프랑스,프랑스,"찬란,(주)빅브라더스"
304,약속,2023-11-01,"66,160,608",0.0%,"7,634",42,442,한국,한국,엠라인디스트리뷰션(주)
305,플래닛,2023-07-05,"66,394,408",0.0%,"7,626",135,"1,015",러시아,러시아,(주)올스타엔터테인먼트
306,만강홍: 사라진 밀서,2023-10-11,"64,451,145",0.0%,"7,588",153,"1,193",중국,중국,팝엔터테인먼트
307,문맨,2023-01-11,"58,867,108",0.0%,"7,539",134,883,중국,중국,(주)스튜디오디에이치엘
308,러브액츄얼리: 크리스마스 에디션,2013-12-18,"60,027,750",0.0%,"7,508",61,876,미국,"미국,영국",(주)팝엔터테인먼트
309,장기자랑,2023-04-05,"69,939,195",0.0%,"7,372",57,945,한국,한국,(주)영화사 진진
310,마에스트로,2023-08-09,"64,315,111",0.0%,"7,344",45,786,프랑스,프랑스,(주)티캐스트
311,뮤지컬 레드북,2023-01-25,"141,349,500",0.0%,"7,296",35,403,한국,한국,씨제이 씨지브이(CJ CGV)(주)
312,웃는남자 감독판,2019-11-29,"145,395,500",0.0%,"7,270",8,79,한국,한국,(주)디지컴코리아엠앤엠
313,비의도적 연애담 스페셜,2023-06-14,"107,713,000",0.0%,"7,181",23,289,한국,한국,주식회사 넘버쓰리픽쳐스
314,페르시아어 수업,2022-12-15,"63,965,074",0.0%,"7,123",21,572,러시아,러시아,(주)영화사 진진
315,"조제, 호랑이 그리고 물고기들",2021-03-31,"60,308,900",0.0%,"7,103",107,"1,031",일본,일본,(주)팝엔터테인먼트
316,극장판 아름다운 그: 이터널,2023-07-12,"66,289,550",0.0%,"7,102",94,"1,021",일본,일본,홀리가든
317,스타 이즈 본,2018-10-09,"76,171,439",0.0%,"6,925",56,617,미국,미국,워너브러더스 코리아(주)
318,다이브: 100 피트 추락,2023-11-08,"59,292,123",0.0%,"6,830",109,825,독일,독일,와이드 릴리즈(주)
319,비밀,2023-12-13,"68,269,305",0.0%,"6,721",126,876,한국,한국,(주)영화특별시에스엠씨
320,샷건 웨딩,2023-03-29,"51,048,300",0.0%,"6,661",126,"1,307",미국,미국,"와이드 릴리즈(주),(주)제이앤씨미디어그룹"
321,드라이브 마이 카,2021-12-23,"72,198,309",0.0%,"6,604",18,345,일본,일본,(주)트리플픽쳐스
322,오디션,2023-04-19,"68,906,700",0.0%,"6,590",122,"1,155",일본,일본,와이드 릴리즈(주)
323,어디로 가고 싶으신가요,2023-07-05,"56,818,216",0.0%,"6,581",89,"1,027",한국,한국,(주)디스테이션
324,교토에서 온 편지,2023-12-06,"56,905,197",0.0%,"6,541",66,709,한국,한국,판씨네마(주)
325,팀 버튼의 크리스마스 악몽,1995-01-14,"69,623,500",0.0%,"6,475",29,512,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,한국소니픽쳐스릴리징브에나비스타영화㈜"
326,차박- 살인과 낭만의 밤,2023-09-13,"58,756,696",0.0%,"6,465",90,718,한국,한국,(주)디스테이션
327,크리드 3,2023-03-01,"62,865,600",0.0%,"6,366",156,"1,960",미국,미국,워너브러더스 코리아(주)
328,로보카폴리 안전교실 교통편,2022-09-19,"37,881,000",0.0%,"6,304",9,140,한국,한국,(주)로이비쥬얼
329,헤드윅,2002-08-09,"54,860,234",0.0%,"6,280",59,799,미국,미국,"워너브러더스 코리아(주),(주)엣나인필름,(주)씨네월드"
330,틸,2023-03-22,"54,991,600",0.0%,"6,198",122,"1,183",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
331,스크래퍼,2023-09-27,"56,919,717",0.0%,"6,176",45,767,영국,영국,"그린나래미디어(주),(주)스튜디오 산타클로스엔터테인먼트"
